run_id,service_date,depot_id,vehicle_id,assigned_charger_id,timestamp,settlement_date,settlement_period,interval_hours,charge_kw,charge_kwh,cumulative_charge_kwh,required_kwh,remaining_kwh_after_interval,optimized_strategy,price_gbp_per_mwh,market,source,price_type,data_quality_flag,interval_cost_gbp,feasibility_flag,unmet_kwh,notes
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-020,DEPOT_A-CHG-04,2026-05-10 03:30:00+01:00,2026-05-10,8,0.5,75.0,37.5,150.57980000000003,150.57980000000003,0.0,price_optimized,43.84,synthetic_day_ahead,synthetic,synthetic,ok,1.6440000000000001,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 00:00:00+01:00,2026-05-10,1,0.5,8.3442,4.1721,4.1721,254.1721,250.0,price_optimized,48.28,synthetic_day_ahead,synthetic,synthetic,ok,0.20142898800000003,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 00:30:00+01:00,2026-05-10,2,0.5,100.0,50.0,54.1721,254.1721,200.0,price_optimized,42.37,synthetic_day_ahead,synthetic,synthetic,ok,2.1185,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 02:30:00+01:00,2026-05-10,6,0.5,100.0,50.0,104.1721,254.1721,150.0,price_optimized,44.43,synthetic_day_ahead,synthetic,synthetic,ok,2.2215000000000003,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 03:00:00+01:00,2026-05-10,7,0.5,100.0,50.0,154.1721,254.1721,100.0,price_optimized,41.98,synthetic_day_ahead,synthetic,synthetic,ok,2.0989999999999998,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 03:30:00+01:00,2026-05-10,8,0.5,100.0,50.0,204.1721,254.1721,50.0,price_optimized,43.84,synthetic_day_ahead,synthetic,synthetic,ok,2.192,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 04:30:00+01:00,2026-05-10,10,0.5,100.0,50.0,254.1721,254.1721,0.0,price_optimized,48.23,synthetic_day_ahead,synthetic,synthetic,ok,2.4115,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-022,DEPOT_A-CHG-06,2026-05-10 00:30:00+01:00,2026-05-10,2,0.5,116.09659999999997,58.04829999999998,58.04829999999998,133.04829999999998,75.0,price_optimized,42.37,synthetic_day_ahead,synthetic,synthetic,ok,2.459506470999999,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-022,DEPOT_A-CHG-06,2026-05-10 03:00:00+01:00,2026-05-10,7,0.5,150.0,75.0,133.04829999999998,133.04829999999998,0.0,price_optimized,41.98,synthetic_day_ahead,synthetic,synthetic,ok,3.1485,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-023,DEPOT_A-CHG-07,2026-05-10 00:30:00+01:00,2026-05-10,2,0.5,75.0,37.5,37.5,150.1596,112.65960000000001,price_optimized,42.37,synthetic_day_ahead,synthetic,synthetic,ok,1.5888749999999998,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-023,DEPOT_A-CHG-07,2026-05-10 02:30:00+01:00,2026-05-10,6,0.5,75.0,37.5,75.0,150.1596,75.15960000000001,price_optimized,44.43,synthetic_day_ahead,synthetic,synthetic,ok,1.6661249999999999,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-023,DEPOT_A-CHG-07,2026-05-10 03:00:00+01:00,2026-05-10,7,0.5,75.0,37.5,112.5,150.1596,37.65960000000001,price_optimized,41.98,synthetic_day_ahead,synthetic,synthetic,ok,1.57425,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-023,DEPOT_A-CHG-07,2026-05-10 03:30:00+01:00,2026-05-10,8,0.5,75.0,37.5,150.0,150.1596,0.15960000000001173,price_optimized,43.84,synthetic_day_ahead,synthetic,synthetic,ok,1.6440000000000001,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-023,DEPOT_A-CHG-07,2026-05-10 05:00:00+01:00,2026-05-10,11,0.5,0.31920000000002346,0.15960000000001173,150.1596,150.1596,0.0,price_optimized,44.48,synthetic_day_ahead,synthetic,synthetic,ok,0.007099008000000522,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-024,DEPOT_A-CHG-08,2026-05-10 00:30:00+01:00,2026-05-10,2,0.5,100.0,50.0,50.0,277.8242,227.82420000000002,price_optimized,42.37,synthetic_day_ahead,synthetic,synthetic,ok,2.1185,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-024,DEPOT_A-CHG-08,2026-05-10 02:30:00+01:00,2026-05-10,6,0.5,100.0,50.0,100.0,277.8242,177.82420000000002,price_optimized,44.43,synthetic_day_ahead,synthetic,synthetic,ok,2.2215000000000003,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-024,DEPOT_A-CHG-08,2026-05-10 03:00:00+01:00,2026-05-10,7,0.5,100.0,50.0,150.0,277.8242,127.82420000000002,price_optimized,41.98,synthetic_day_ahead,synthetic,synthetic,ok,2.0989999999999998,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-024,DEPOT_A-CHG-08,2026-05-10 03:30:00+01:00,2026-05-10,8,0.5,100.0,50.0,200.0,277.8242,77.82420000000002,price_optimized,43.84,synthetic_day_ahead,synthetic,synthetic,ok,2.192,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-024,DEPOT_A-CHG-08,2026-05-10 04:30:00+01:00,2026-05-10,10,0.5,55.64840000000004,27.82420000000002,227.82420000000002,277.8242,50.0,price_optimized,48.23,synthetic_day_ahead,synthetic,synthetic,ok,1.3419611660000008,feasible,0.0,Price-optimized charging interval.
phase4_optimization_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-024,DEPOT_A-CHG-08,2026-05-10 05:00:00+01:00,2026-05-10,11,0.5,100.0,50.0,277.8242,277.8242,0.0,price_optimized,44.48,synthetic_day_ahead,synthetic,synthetic,ok,2.2239999999999998,feasible,0.0,Price-optimized charging interval.
